source_id,sentence,label,label_for_kaggle
10410COS_3,阻絕黑色素及非麥拉寧色素引起的肌膚暗沉現象...紫外線帶來的黑斑、肌膚老化及醣化帶來的黃褐斑及蠟黃感。一次解決過去黑斑...未來蠟黃...,第24條第1項,0
9910COS_69,六年來創下無數拯救乾枯受損髮質的奇蹟...『辣木奇蹟霜』，主要成份為來自喜馬拉雅山被譽為『奇蹟之樹』之稱的辣木荳果仁油，能深入滲透強健頭髮結構，使受損的頭髮如奇蹟般地恢復健康光彩...不斷創造許多『史上第一』的奇蹟...,第24條第2項,1
9911COS_64,Niacinamide維生素B3：能有效抑制發炎物質的釋放，具抗發炎作用。促進皮膚健康，幫助血液循環，並給予皮膚充分營養補給及強化代謝...PhytoCellTec™ Malus Domestica蘋果賦活因子： 來自稀有的瑞士蘋果種類“Uttwiler Spätlauber”，Incosmetics 2008 時獲得創新大獎，能夠增加皮膚的活力，促進新生，防止老化，保存肌膚生命力。...7天打造名模S小蠻腰...鎖定贅肉...雕塑腰部曲線、小蠻腰重現...添加Lipidure等纖細複方成分，促進曲線緊緻；生薑及人蔘萃取，在按摩中會微微發熱，可幫助長久沒有運動的族群重新調整！更添加多種植物性成分，使曲線平滑，觸感緊實有彈性...無限緊緻名模腰...完美S線條...讓你體驗緊緻的極緻...水柔觸感的極緻和女人味散發的極緻...,第24條第1項,0
10403COS_35,低敏...問題肌膚...日本DR.ACTIMED是一位皮膚科醫師，有鑑於皮膚乾燥龜裂等問題根源，乃是於平時保養修護所致，又為了減少保養品塗抹後所造成的刺激與負擔...低敏感不刺激...秋冬問題肌膚的專家...敏感膚質...有了艾迪美問題肌膚BYE BYE！...,第24條第1項,0
10308COS_17,抑制黴菌、細菌滋生，去除尷尬氣味...預防老化，改善黯沉，回復彈性潤澤緊緻...維持健康PH質，提昇防護，常保青春...使用後分泌物的量常會變多，是因為死亡菌體增加，請勿擔心！之後分泌物的量與異味會逐漸減少而恢復健康 ！食工所抗菌測試報告...抗菌力51.45%...,第24條第1項,0
10403COS_34,婚前婚後保養，去角質、透亮、光滑...防痘痘...美麗中不該存在的死角...背脊 紅斑痘痘，膚色不均...膝蓋 色素堆積，暗沉死皮...使用前色素沉澱，無光澤，老廢角質堆積...馬栗樹萃取液：可減輕靜脈曲張及降低腿部腫脹...活細胞酵素：可以增強免疫力、消炎鎮痛、殺菌、分解、活化細胞與活血，可以說是啟動細胞活力的泉源...海藻素：能促進細胞分裂...能鎖住大量水分，從體內到外提供皮膚所需水分，撫平皺紋因而恢復光滑彈性...,第24條第1項,0
10304COS_2,.精雕每一點拉提每一面....4C微塑找回完美鑽石輪廓....撐起全臉立體線條...膠原蛋白 智慧定位膠原蛋白不足處...雙頰弧線...調校微笑弧線...上提...告別鬆弛雙下巴...輪廓...拉提全臉輪廓線......倍速再生DNA...基因修護同步再生科技...重新運轉年輕肌膚DNA...時鐘基因...讓細胞...重新運轉年輕肌膚的DNA...TLR免疫蛋白的蛋白質，幫助肌膚偵測外來病原入侵，啟動肌膚自我防禦及自動更新機制，提高肌膚深層保濕、鎮靜、補充能量及強化細胞間脂質等功效...能有效活化肌膚TLR免疫蛋白機制、提高肌膚免疫力...」等文詞。...,第24條第2項,1
10306COS_20,(碧兒泉奇蹟活源精露)...能為肌膚打造健康基礎，幫助後續保養步驟發揮作用...我們研究發現，添加濃度5%的奇蹟活源因子具免疫調節功效，能降低異位性皮膚的情況，並能改善異位性皮膚的症狀...（橄欖活氧青春眼霜）強抗氧化功效，增強抵抗力，促進膠原蛋白增生，預防眼週肌膚第一道細紋產生...（ 橄欖活氧青春精華乳）超強抗氧化功效，增強抵抗力，促進膠原蛋白增生，維持肌膚活力及年輕...,第24條第2項,1
10009COS_53,啟動皮膚修護的新生功能...源自於幹細胞分泌的生長因子以最完美的比例組合而成...促進內源性膠原蛋白的合成...一次改善皺紋、黑斑、痘疤、青春痘、毛孔粗大與皮膚鬆弛等問題...促進傷口的修護能力，預防疤痕形成...15分鐘即可到達真皮組織...激活真皮組織產生彈力蛋白...有效換膚...A君使用前...A君使用一個月後...勢必取代膠原蛋白、肉毒桿菌...成為多效能抗老化保養品之新主流...,第24條第2項,1
10006COS_61,"1.英國火紅品牌Rodial運用天然紅石榴萃取與最新科技，創造一系列安全、快速、有效的抗老產品。從皺紋、老人斑到橘皮組織與妊娠紋，皆能針對問題提供最直接有效且快速的改善方法...S雙胜肽瞬效緊膚精華。2....領先提出發炎老化新觀點，...不僅舒緩敏感，更首創抗老緊實能量注入，為敏感脆弱膚質研發全新抗敏緊緻防護系列...3....結合99%高效成分並以獨特純潔方式萃取。完整呈現""簡單、有效、美麗""的保養哲學...",第24條第2項,1
10003COS_42,平均每13秒銷售一瓶...消炎、美白、抗酸化、調整免疫功能...賦活細胞、促進血液循環...,第24條第1項,0
10008COS_28,黃金具有抗發炎、鎮靜等治癒疾病的能力，亦屬於最穩定、與人體細胞最相容的微量元素...含有可深入肌膚底層作用的奈米級金分子。青春的代價，果然是『一吋光陰一吋金』。...la prairie極緻亮顏防護乳SPF30...還要把環境中輻射污染源...全部隔絕才行...要積極給肌膚有對抗羰基化作用、抗醣化作用，讓防護的範圍從抗紫外線，擴大到膠原蛋白組織及基因的衰老退化更深層的防護階段...抗氧化...能阻隔微量輻射與汙染源對真皮組織的損傷。...,第24條第2項,1
9912COS_48,所有過敏問題都有效果...狐臭...異味性皮膚炎、脂漏性皮膚炎...濕疹...消炎作用...有粉刺、面皰、黑斑、狐臭 更要用用看...,第24條第1項,0
10304COS_44,敏弱不再...有效遠離秋冬乾癢...剛剛好的滋潤跟照護，讓我一整天超舒服...他的滋潤度很持久。之前我只要偷懶不擦上身體乳，小腿就會乾乾的，甚至抓抓癢就會有白色的皮膚削削，但是現在完全OK!!!剛剛好的保水力加上不易引起過敏，洗完之後又完全不緊繃...感覺肌膚變健康了喔!!因為我是敏感肌膚，所以如果遇到比較不溫和的清潔產品，我都會起小疹子，用菲蘇德美讓我覺得比較安心...能舒緩肌膚泛紅...,第24條第1項,0
10001COS_69,魚子精華-撫平皺紋 持續抗老...99.9%黃金-肌膚的修復因子...人蔘萃取-活化肌膚 延緩老化...歐洲甜栗-調理保溼...鎖水...活化...活化抗老...,第24條第1項,0
10504COS-half_38,經實驗證實，30分鐘內，魚尾紋和臉上細小的表情紋均顯著減少，且抗皺效果可持續8個小時，效果最佳時段為30分鐘到2個小時，抗皺效果顯著...無痕...皺紋平均深度可以降低6.30%...,第24條第1項,0
10011COS_105,一支多用途...安撫嬰兒尿布疹，蚊蟲咬、輕微割傷、磨擦傷和日後的淡化疤痕等...葡萄籽油(Grape seed Oil)=抗自由基、抗氧化及活化細胞，達到長效保濕...金盞花(Calendula Officinalis FlowerExtract)=具舒緩、抗炎、止癢、肌膚柔潤特性，能幫助輕微傷口之治療，並對溼疹、嬰兒之尿疹有所助益...維他命E(Vitamin E)=能延緩細胞老化現象、可以防止疤痕幫助傷口癒合、抗氧化、減少老人斑的沈積...,第24條第2項,1
10107COS_26,"今夏最""速成""的...夏天急著想變白?...改善肌膚色差-8.9%...加速嫩白...實證” 快速又有效”的嫩白新對策...針對台灣愛美女性對『快速美白又有效』需求...肌膚色差與明亮度都明顯獲得改善！獨特HYDRAIQ成分，更能保持一整天...改善肌膚色差-8.9%...",第24條第1項,0
10101COS_35,"減齡回春術...追求美麗的法國髮妝之鑰...提供完整獨特的肌膚抗老產品，特別是活化細胞的日、夜霜，含膠原蛋白與彈力蛋白使肌膚回復彈力，密集全天候修護，白天使用日霜，肌膚一整天水嫩明亮，夜晚使用夜霜，淡化膚色不均、抗炎抗皺，讓肌膚一夜重生零缺點●法國髮妝之鑰賦活再生日霜30ml/NT$3,700●法國髮妝之鑰賦活再生夜霜30ml/NT$3,700(佐產品圖片)...",第24條第1項,0
10504COS-half_48,消毒抗菌、舒緩發炎症狀、收斂毛孔、癒疤、促進肌膚再生，有效達到舒緩放鬆、安神助眠。...令頭部神經放鬆，治療頭皮，減輕思考壓力。...對於油性膚質有很好的收斂、抗菌效果，也能改善面皰和粉刺問題、頭皮屑。...消除水腫並有助減肥瘦身...活化修復肌膚底層的受損細胞... 擁有最強抗氧化作用，具活化、滋養與延遲老化的強大功效。...可延緩膠原彈白流失，促進膠原蛋白增生，並能活化細胞。...具有清涼、鎮靜皮膚不適的功效...,第24條第2項,1
9908COS_23,黑眼圈、眼袋...一掃而空...雙重能量，能有效滾走熊貓眼...玉是優秀的按摩傳導體，能有效抑制細菌...,第24條第2項,1
10001COS_68,使用30分鐘，保濕度提升72%、使用後8小時，保濕度仍保有42%、膚色明亮89%膚色勻稱81%、肌膚緊實76%、皺紋明顯減少：眉間紋42%法令紋50%...活化細胞，加快死皮代謝...深入肌裡修補細胞缺口...,第24條第1項,0
9807COS_3,除了有輔助傷口癒合之效，也能支援新陳代謝的發展，並加入白芒花籽油及杏仁油萃取，能夠長效保濕...高抗氧化能力...提升肌膚免疫功能...,第24條第2項,1
10306COS_32,一次擁有3種機能的聰明BB霜，美白、防曬、撫平細紋...他有防曬係數SPF28+++，也有很明顯的潤膚色效果...左右臉兩邊比較很明顯色差...醫學美容韓國領導品牌...皮膚科學研究所臨床實驗開發出，不僅無副作用且最具優越效能的化妝品...200多處各大醫美專賣店均有麗緻韓...,第24條第1項,0
9903COS_23,臨床實驗證實：黑斑明顯淡化->14%改善、黑斑範圍有效縮減->24.7%改善...臀圍減少1.2公分、大腿內側減少1公分、膝蓋附近減少0.8公分、腹部縮小0.5公分...VICHY薇姿溫泉水...更能中和自由基，促進細胞新陳代謝，加速細胞生成與淘汰老廢細胞...根據醫學臨床實驗証實：肌膚保水度持續24小時、肌膚降低敏感度42%、對抗乾燥或溫差變化能力達93%...■修護細胞間質■強化細胞凝聚力、寡糖■促進細胞代謝功能■刺激皮脂膜合成再生...臨床實驗證實：連續使用四週 肌膚柔軟度+18%、鱗屑數量-43%...,第24條第2項,1
10008COS_30,還能修護UVB紫外線對肌膚細胞的光老化傷害，具有初期抗老功效...啟動不間斷的水循環機制，達到全方位保濕效果...肌膚Q彈水嫩的觸感...每個人都會愛上它...打造清新水感妝的秘密武器...結合品牌核心科技『三重袪黑美白系統』，重重阻斷、三重防禦，掌控肌膚祛黑透白關鍵源頭...韓式美白第二步...提升保水度...增加後續保養品吸收力...市場首創亮白眼膜...獨創市場眼部美白凍膜密集護理...修護與減緩眼部浮腫、消除疲累，舒服的進行全眼與蘋果光圈的緊實與亮眼調理...,第24條第1項,0
10306COS_55,來自L＇amour 醫美集團多年研究，成功地將頂級幹細胞抗老回春療程，帶入日常的保養中，於2012年推出可12小時無間斷地將幹細胞抗老回春效果，直送肌膚底層之『Isis 極效全能精萃』秘密在於其獨家生物科技成分Perfectin™，為幹細胞修護細胞時釋放之活性因子，含有珍貴的幹細胞修護素，可提供200種以上之抗老修護成分，其修護肌膚效果是普通保養成分所不可及。可給予老化細胞重新甦活的能量，啟動肌底能量循環，使肌膚分裂出健康的細胞，提高細胞代謝率，還原皺紋及黑色素。並刺激膠原蛋白及彈力素的合成，可提升膚質密度，使熟齡肌膚迅速回復年輕緊緻。並促進肌膚新陳代謝及血液循環，使氣色紅潤、肌膚重現彈性。...1961年幹細胞首度被科學家發現，其優越的修護細胞受損細胞功能，...幹細胞應用於抗老回春...抗老效果相當於接受頂級醫美回春療程...使用一周感覺到肌膚變飽滿平滑，使用28天後可明顯感受到膚質向上提升...,第24條第1項,0
10408COS_25,採用歐盟最新認證的專利美白成分SYM-WHITE，訴求幫助抑制黑色素形成，協同美白與水性抗氧化劑鞣花酸...另添加LHA親脂性水楊酸加乘美白，保有水楊酸有可清除老廢角質的特色，性質更溫和...上班族女性長時間上妝與超時工作，可能造成黑色素代謝衰弱，薇姿建議使用加速肌膚黑色素代謝的美白保養...聰明的動能補水是正解...會『動』的保濕科技...薇姿智慧動能保濕精華就是注意到這一點，以聰明的動能保濕科技偵測缺水部位，幫忙傳導水分傳遞，讓臉上每個部位都一樣水嫩，實現妳全面完美的肌膚...捕捉多達本身體積1000倍的水分子，形成超強的防水薄膜，能立即補水&長效鎖水...有效平衡肌膚酸鹼值，深入肌膚，啓動肌膚水分傳導的關鍵...,第24條第1項,0
9909COS_31,新一代美顏聖品Meaningful Beauty...只要短短四週，你的膚質將面臨前所未有的改變...日本抗老修護界 銷售No.1...Meaningful Beauty為日本『抗老修護』美妝保養品的銷售冠軍！...首先會改變的是肌膚粗糙...調理肌膚、淨白...,第24條第2項,1
9910COS_58,女孩子小號完之後，可能尿液沒有擦乾或者流汗，這些都是不好的味道，舒摩兒都可以幫你處理掉...它牌的是抑制你流汗，實際上是沒有任何幫助的...所有除異味的產品，沒有一支可以用在私密處，除了舒摩兒...全產品由婦科醫師研發...連續11年美國女性私密保養冠軍品牌...牛仔褲悶熱 搔癢...,第24條第1項,0
10212COS_0,雅詩蘭黛DNA特潤再生超導修護露、雅詩蘭黛白金級冰河琉金再生密碼系列、雅詩蘭黛全新鑽石立體超緊緻系列、超激活青春乳液/眼膠、倩碧新一代奇激光三效修護露、雅詩蘭黛鑽石立體超緊緻系列、雅詩蘭黛白金級極緻珍璽甦活系列...,第24條第2項,1
10107COS_13,針對頑固斑點進行撤底掃黑...亞洲女性受測者於28天後淡化16%的斑點色素與減少26%的斑點範圍，持續使用至8周後，則將淡化效果提昇至19%，並縮小31%的斑點範圍...史上最深入...8週退斑效果可達29%...100%測試於亞洲敏感肌 100%消費者滿意度...美白效果看得到見...對內可協助抵抗自由基，預防皮膚內部暗沉；對外可讓底妝可以長達12小時持妆度，還可修飾泛紅、小瑕疵...12小時後，肌膚含水量+17%...24小時後，肌膚含水量+15%...上妝後14分鐘後，肌膚含氧量+20%...臨床實驗證明：經350位受測者持續使用新皮脂平衡精華乳，一週至四週臨床測試結果長時間抑制油光持續控油滿意度達90%以上，讓吸油面紙從此冰封。改善青春痘使用1週減少20%，持續4週更減少40%，改善痘痘肌困擾。改善粉刺 1週減少14%，4週減少42%，調理惱人粉刺生成...修容預防粉刺面皰產生...遮瑕抗痘一次完成...解決6大瑕疵ˇ油光ˇ毛孔ˇ粉刺ˇ痘痘ˇ角質堆積ˇ膚色不均...抵抗自由基生成...維他命Cg及維他命E幫助抗發炎、預防老化及發炎色斑、痘疤生成...解決6大瑕疵:油光、毛孔、粉刺、痘痘、角質堆積、膚色不均...有效性及低過敏性...三效類換膚科技1溫和煥膚2調理油脂3全日飽水...清粉刺、極乾淨、毛孔深呼吸...,第24條第2項,1
9811COS_35,終結頑荳...啟動肌膚完美防禦網...所產生肌膚暗沉及疤痕...導入...抑制細菌防止傷口疤痕...迅速舒緩...水楊酸...緩痘痘所造成之不適...淨痘...,第24條第2項,1
10105COS_17,有效淡化斑點...能有效改善黑色素沈澱，達到明顯淡化斑點的功效...有效阻絕黑色素形成...能促進抑制黑色素形成...鎮靜...讓肌膚24小時水嫩透亮不間斷...已被證實能抑制黑色素增生，改善色素沈澱，預防黑斑形成...斑點如何形成？...環境因素（污染、紫外線）是造成黑色素增生的主因...過多的黑色素沈澱，導致膚色暗沈不均及產生斑點...改善腿部靜脈曲張‧舒緩足部腿部肌肉疲累感...另含歐洲七葉樹萃取，能有效改善腿部靜脈曲張、促進下肢血液循環，舒緩足部及腿部肌肉因久站或運動後產生的沉重與疲累感...,第24條第1項,0
10410COS_82,新油脂調理配方...能有效從油脂根源抑制油脂量...。有效疏通阻塞毛孔，預防及減少粉刺的形成。...惱人的痘痘肌膚問題Q1油光滿面（皮膚解剖圖）內分泌、心理壓力、免疫力...Q3毛孔粗大，毛孔常因角質肥厚，過多油脂而阻塞，長期不當處理使得毛孔鬆弛...（U型 Y型、水溝型）皮膚圖...控油因子-抑制油脂分泌...控油調理精華...預防粉刺等肌膚問題。杏仁酸-深入毛孔內部有效清除黑頭粉刺...,第24條第1項,0
10007COS_30,奈米均質技術使分子吸收效果最佳...La Beaute青春胎盤素一直致力於回復青春密碼研發，希望能找出方便快速的方法，留住25歲漂亮的肌膚，永遠年輕美麗，解決肌膚皺紋問題...三十秒可立即吸收，改善肌膚彈性與含水性，降低細紋產生，使肌膚水漾展現...3大專業堅持胎盤素原液特點...先進生化製程，奈米級均質技術--經皮膚吸收率佳...胺基胜肽讓細胞活化、提升肌膚能量，真的可以感覺肌膚甦活起來...為你帶來深層細緻的修護保養，啟動肌膚原有的緊實活力...先進生化製程，奈米級均質技術，皮膚吸收率佳...技術領先國際...富含細胞增生及修補所需生長因子(GFT)...膠原蛋白、玻尿酸、表皮生長因子(EGF)...,第24條第1項,0
9906COS_38,Eve Lom全效亮采修護乳霜//...提煉自玫瑰籽油的維他命C...刺激膠原蛋白的生成，預防肌膚過敏發炎......By Terry玫瑰磨砂面膜//...刺激細胞新生與長效維持肌膚光采...更快去除老廢細胞並加速毒素排除...,第24條第2項,1
10211COS_47,促進毛囊血液循環...改善長年各類型落髮、頭皮屑問題...,第24條第1項,0
10006COS_76,14天的密集纖體保養，專門對抗脂肪性橘皮的密集療程！對抗惱人的身體負擔、不平滑的肌膚，有效密集作用於導致橘皮組織的三大現象(水、脂肪、發炎)...14天立現明顯的效果，凹凸隆起的部份變平滑了，身材曲線也更為玲瓏纖細，重拾年輕的結實體態！ ...做為密集14天的療程...,第24條第2項,1
10309COS_0,啟動年輕：修護臉部肌膚10大問題，提升整體膚質，95%女性親身使用後，感覺效果顯著...（肌因亮眼賦活精粹）360肌因亮眼冰珠，能360旋轉按摩，立即冰鎮、舒緩，一次修護眼周10大問題...雕塑深V輪廓...提雙頰-緊下顎...層層向上拉提緊實....感受完美深V(89%)...感受肌膚恢復飽滿(83%)...看見緊緻光采(96%）360°肌因亮眼冰珠，能360°旋轉按摩，立即冰鎮、舒緩，一次修護眼周10大問題...見證年輕：85%女性表示亮眼冰珠是過去五年來最創新的眼周保養品...愛上年輕：91%女性使用後，願意持續購買...蘭蔻獨家防水智慧型調控粉體，全天控油抗汗，瞬白持久一整天...挑戰一整天絕不暗沉，獨家『防水智慧型調控粉體』能針對造成暗沉和脫妝的4大因素：油光、汗水，紫外線及污染全面隔離，裸透妝感就像剛上妝般白皙無瑕2.5倍溶解黑 獨家專利酵母萃取深入黑色素的生成根源，刺激肌底細胞黑色素溶解機制，24小時內以高達2.5倍的效能溶解黑色素，在斑點形成前，搶先溶解黑色素。... 7天改善率% 表層斑點數量減少 26.7% 深層斑點數量減少 24.5% 黑色素減少 28.1%... 持續位居UV市場No.1的地位...啟動透氣防護網，給肌膚超乎想像的無感輕盈、透氣持久卻又強效的紫外線阻隔機制，妥善保護肌膚、遠臨危險級UVA紫外線的傷害，且持續12小時的全面防護...,第24條第1項,0
10410COS_18,全球唯一DNA修護一覺醒來變年輕...,第24條第1項,0
10302COS_19,24小時全天防護、長效防水、明亮膚色...溫和低敏、極效抗氧、全面防曬...淨白水嫩、亮膚美白、完美防水、美體專用、輕透保濕、清爽控油；亮白鎂光燈校膚cc霜...隨時打亮美肌光...,第24條第1項,0
9910COS_17,肌膚細胞主動在肌膚底層進行『淨化』與『活化』微循環...抑制倦怠後產生的游離自由基...維他命C持續增生肌底膠原蛋白...漢方美白不敗雪肌...現代科學分析更確認了，富含蛋白質、維生素B1、B2，以及鈣、鐵、磷等礦物質的薏仁，對柔嫩膚質、淡化色斑、減少皺紋有顯著功效...只需14天，也就是肌膚半個新陳代謝週期，肌膚淨透度、明亮度即可大幅改善；掃除肌膚暗沉的整體滿意度，更高達100%...88％肯定『明亮感』升級85％感到『淨透感』提升82％認為『改善暗沉』根據使用者親身體驗，只需14天，肌膚半個新陳代謝週期，肌膚淨透度、明亮度及可大幅改善；掃除肌膚暗沉的整體滿意度，更高達100％...常用於抗敏保濕產品中的米糠萃取，不僅能強化肌膚對抗陽光等負面因子的防禦力，更可修護受損肌膚，預防表皮浮現受損暗沉與斑點問題...,第24條第1項,0
10308COS_8,(薔薇微晶去角質霜)能使肌膚平滑，幫助軟化老廢角質、去除暗沉...(薔薇手足青春逆齡精華)有效抵禦汙染或環境壓力所引發的各種皮膚傷害...(薔薇手足嫩白極效精華)可快速滲透肌膚底層，徹底瓦解沉澱已久的黑色素...緊實有彈性...(薔薇深層手足滋養乳液)舒緩肌膚敏感問題及不適感，具保濕滋潤與抗老作用，使皮膚光滑...醫美級之上，精準標靶...免挨痛.免動刀.速立效...醫美級...緊塑...肌紋『皺消』...皺減...作息不規律、睡眠不足...更是會加速了自由基的生成，當自由基的產生量過高，無法正常代謝時，身體細胞結構便會被氧化...壓力、熬夜、電磁波...氧化產生自由基，加快衰老速度...平撫凹陷...揮別『壓力黑、低頭紋』...5大問題1次搞定....彈性疲乏...漢方...傳明酸+乙基維他命C...協同膠原...促代謝....,第24條第1項,0
10412COS_29,第一個瞬間幫妳除掉紋路，第2個慢慢的讓妳達到完整的撫平...這一支產品是針對任何年齡的眼週問題所設計的，所以你有眼袋肥大，或是黑眼圈，或是眼週皮膚鬆垮問題，這支產品就是你的救星了...先修復被破壞的膠原蛋白、彈力蛋白抑制玻尿酸被分解 鍊結蛋白再將修護完整的三方緊緊連結撐起肌膚立體彈力網...,第24條第1項,0
10305COS_8,抗痘舒緩...第一重溫和代謝...改善黑眼圈、浮腫、黑眼圈問題...調整新細胞排序、維持皮脂膜屏障．激活膠原蛋白增生、鞏固真皮層的結構...改善蛋白質糖化及黑色素的形成...運用獨特舒緩複合物REGU－CEA並協同修復因子Sk－influx，能有效修復表皮屏障效能，舒緩肌膚發炎、泛紅，提高肌膚耐受性...內含專利智慧型多分子玻尿酸，啟動鎖水、補水、造水機制，內外強力保濕修復肌膚乾燥受損現象，有效改善肌膚缺水、暗沉問題...,第24條第1項,0
10011COS_20,EGF與老舊皮膚新生的分子相同，並確信唯有EGF分子才能讓肌膚再生，使肌膚保水年輕...藉由細胞生長因子等複方成分，深入肌膚、改造肌膚...以創世紀幹細胞生物科技，28天內修復破碎DNA...端粒酶就像細胞的控制鈕，可使細胞無限地分裂下去而不死亡，活化幹細胞，從肌膚深層恢復還原...法國黎瑞從世界各地精選出3種珍稀植物，將其強大的復齡逆時力量合成【專利植萃微膠囊】，轉而輸入細胞核心，啟動DNA的長壽關鍵【端粒酶】，從DNA開始，就抓住青春的尾巴...落髮初期會見到頭髮變細、坍塌、容易掉落、整體髮量稀少、頭皮緊繃、光滑等症狀，男性落髮多因家族遺傳及男性荷爾蒙分泌過剩等因素，多數從額頭兩側開始...但一般在落髮1-5年內，透過適當處理緩和落髮，異常落髮可以預防和及早治療的...(佐髮絲能量洗髮精等產品圖片)...諾貝爾EGF全球唯一認證...富含高活性53種胺基酸所組成的EGF表皮生長因子，能啟動細胞再生機制，活化修復肌膚...加強細胞新陳代謝...,第24條第1項,0
10007COS_12,保濕最關鍵，3步驟搞定，保濕工作因而成為肌膚保養最重要的關鍵...全新上市的『雅芳水動力系列』以二大特色有效補充肌膚水分...包含業界創新『水潤保濕科技』，提供補水、長效鎖水，深入保水的作用；特殊的『高效飽水因子』，持續密集提供水分...夏日美白，細護眼周...肌膚須含10%-15%的水分，才能呈現透明感，長期待在冷氣房哩，加上戶外的高溫、風吹日曬、卸妝洗臉的鹼性洗面劑與溫熱水，都可能破壞臉上的油脂保護層，使水分散失。...雅芳今夏主力新品『新活 360度美白亮眼精華』，擁有『驅黑亮白科技』可加強眼周肌膚美白力；內含『高單位能量賦活京華』，從根本保護脆弱的眼周部位，可中止變黑的連鎖反應。...想要全臉美白，除了使用美白產品，更要加強眼部。建議早晚使用雅芳『新活360美白』系列中的亮眼精華用於眼部，加上袪黑靚白精華在全臉，就能 達到高效美白修護功效...逆轉天生黑 蛻變後天白...美白蛻變四機制...抑黑：抑制、切斷三種不同色素的生成、活絡，讓肌由裡而外透出白皙...循環：協助肌膚引導並代謝出已形成的黑色素...美白：導出黑色素、淡化黑斑...透亮...,第24條第2項,1
10002COS_31,重症改善應用 阿茲海默症（老化）、肌肉萎縮症、C型肝炎...日本最受矚目的昂貴特殊成分『富勒烯』抗老、美白功效相當顯著...將保養品提升到完美境界...,第24條第1項,0
10010COS_1,瞬間拉提緊實，創造立體臉部輪廓...獨特立體蠶絲拉提網能在皮膚表面形成具有彈性...活化細胞，促進肌膚新陳代謝，改善鬆弛、老化、缺水、色素沉澱...提昇肌膚免疫力，幫助對抗壓力...刺激彈力水合膠質合成...讓眼周所有老化問題一次解決...1.善用細胞的生理節奏，爭取細胞修護時間、2.延長細胞的壽命，有效減少2倍肌齡、3.增強細胞防禦力，減少細胞受損達60%，能夠有效延緩老化節奏...延長細胞的壽命...增強細胞防禦力...減少細胞受損達60%...有效延緩老化節奏...加強免疫力提升及刺激微循環...刺激真皮層膠原蛋白新生、有效加強肌膚防禦機制，協助肌膚積極重建自我防禦系統...針對細紋、倦容、乾燥、出油、敏感等5大肌膚問題，一次達到全方位護膚效能...可強化肌膚免疫力...提升紅血球的攜氧量...達到強化保護作用及血管通透性，且能有效促進傷口愈合...抵禦外在環境壓力與污染侵害...最新科技能夠主動打擊脂肪，抑制脂肪形成，還能改善90%女性都有的橘皮組織。在睡前塗抹一層，宛如穿上隱形馬甲，悄悄助妳在睡夢中恢復窈窕體態...高效防護，延緩光老化，並提供肌膚深層修護與最周全的防曬機制...保護細胞DNA，延緩日曬產生的老化現象並進行完整的自我修護...保護細胞避免DNA被破壞...,第24條第1項,0
9903COS_57,植物保溼凝露...輕盈的凝露質地能有效活化肌膚，讓肌膚變得更緊緻有光澤...高效神采精華...保持肌膚青春的第一道防線...,第24條第2項,1
10412COS_23,於頸部肌膚形成強力抗皺支撐力，並從增強緊實度、減少皺紋、改善肌膚粗糙感等層面，一次解決伴隨年齡老化而產生的鬆弛皺紋，以及因長期低頭、反覆擠壓而提早出現的頸部平行紋路...地表最強頸霜終結低頭族的悲慘頸紋...1塑型塑V臉型...2提提拉V雙頰...3排水重視V臉下顎...排除眼周脂肪過多所致的眼袋問題，並促進微循環，強化排水排毒之功效，瞬間恢復明亮神采...促進肌膚彈力纖維的合成。鞏固皮膚結構，恢複皮膚青春光彩，促進膠原蛋白合成。免疫保護與再生功能，保護免疫細胞，保持皮膚抵抗力，促進皮膚再生...藉以幫助頸部肌膚抵抗整日不斷重複發生的肌肉彎曲與旋轉動作，強化肌底架構真皮組織的高效緊實力...,第24條第2項,1
10011COS_18,史上最強！刷的假睫毛！立即2倍增量感...睫毛如自然增生般2倍豐密...24小時抗暈染...史上最強刷的假睫毛！立即2倍增量 睫毛如羽扇般綻放...濃密增量纖維 立即2倍增量感，打造宛若植睫毛般自然濃密的存在感...羽扇彈力刷頭...24小時不暈染，溫水輕鬆卸...,第24條第2項,1
